Customer_ID,upsell_xsell,churn
577392,0,0
577510,0,0
577575,0,0
577671,1,1
577884,1,0
577940,0,1
577974,0,0
578016,1,0
578036,0,1
578058,0,0
578123,0,0
578171,0,0
578197,0,0
578203,0,0
578387,1,0
578504,0,0
578843,0,0
578992,1,0
579124,0,0
579137,0,0
579145,0,1
579169,0,0
579181,0,0
579247,0,0
579300,0,0
579308,0,0
579349,0,0
579366,0,0
579388,0,0
579435,0,0
579515,0,0
579565,0,0
579840,0,0
579909,0,0
579935,0,0
579963,0,0
580099,0,1
580113,0,0
580135,0,0
580168,1,0
580227,0,0
580506,1,0
580542,0,0
580547,1,0
580565,0,0
580760,0,0
580790,1,0
580799,0,0
580823,0,0
580836,0,0
581085,0,0
581298,0,0
581436,0,0
581511,1,0
581594,0,0
581808,0,0
581849,0,0
581870,0,0
581948,1,0
581978,0,0
582166,0,0
582253,0,0
582310,0,0
582314,1,0
582404,1,0
582432,0,0
582491,0,0
582525,0,0
582548,0,0
582889,1,0
582903,0,1
582966,0,0
583025,0,0
583179,1,0
583188,0,0
583211,0,0
583430,1,0
583727,1,0
583808,1,0
583818,0,0
583907,0,1
583911,0,0
583934,0,0
583949,0,0
583983,0,0
584174,0,0
584228,0,0
584317,0,0
584385,0,0
584387,0,0
584411,0,0
584424,1,0
584441,0,0
584444,0,0
584723,0,0
584781,1,0
584812,1,0
584862,0,0
584870,0,0
584874,0,0
584913,0,0
585001,0,0
585041,0,0
585174,0,0
585333,1,0
585439,0,0
585443,0,0
585461,0,0
585468,0,0
585585,0,1
585758,0,0
585780,0,0
586010,0,0
586095,0,0
586124,0,1
586235,0,0
586250,0,0
586300,1,0
586396,0,0
586445,0,0
586518,0,0
586603,0,0
586628,0,0
586648,0,0
586684,1,0
586698,0,0
586799,1,0
586859,0,0
586889,0,0
586894,0,0
586947,1,0
587007,0,0
587008,0,0
587247,0,0
587355,0,0
587380,0,0
587604,0,0
587611,0,0
587723,0,0
587757,1,0
587809,1,0
587895,0,0
588017,0,0
588143,0,0
588292,0,0
588366,0,0
588711,0,0
589335,0,0
589356,0,0
589378,0,0
589476,1,0
589570,0,0
589865,0,0
589990,0,0
590230,0,0
590469,0,0
590501,0,0
590682,1,0
590688,0,0
590696,0,0
590720,0,0
590861,0,0
590967,0,0
591007,0,0
591008,0,0
591116,1,0
591121,0,0
591220,0,0
591305,0,0
591334,0,0
591371,0,0
591381,0,0
591558,0,0
591561,0,0
591645,0,0
591667,0,0
591681,0,0
591688,0,0
591719,0,0
591899,0,0
592255,0,0
592306,0,0
592316,1,0
592437,0,0
592443,0,0
592526,0,0
592551,0,0
592580,0,0
592759,0,0
592948,1,0
593009,0,0
593044,0,0
593129,0,0
593332,0,0
593493,0,0
593539,0,0
593663,0,0
593673,0,0
593865,1,0
593911,0,0
594039,0,0
594049,0,0
594100,0,0
594226,0,0
594238,0,0
594327,0,0
594443,0,0
594489,0,0
594546,1,0
594572,0,0
594576,1,0
595009,1,0
595019,0,0
595239,0,0
595263,0,0
595281,0,0
595330,0,0
595519,1,0
595527,0,0
595645,0,0
595656,0,0
595765,0,0
595784,0,0
595872,0,0
595906,0,1
596063,1,0
596115,0,0
596130,0,0
596189,0,0
596281,0,1
596417,0,0
596463,0,0
596490,0,0
596580,0,0
596647,0,0
596732,0,0
596864,0,0
596906,0,0
596926,0,0
597074,1,0
597145,1,0
597157,0,0
597164,0,0
597188,0,0
597241,0,0
597278,0,0
597290,1,0
597658,0,0
597668,1,0
597879,0,0
597937,1,0
597978,0,0
598041,0,0
598048,0,0
598143,0,0
598200,0,0
598209,0,0
598268,0,0
598281,1,0
598302,0,0
598379,1,0
598428,0,0
598466,0,0
598537,0,0
598579,0,0
598715,0,0
598799,0,0
598866,0,0
598874,0,0
598878,0,1
598978,0,0
599026,0,0
599246,0,0
599297,0,0
599362,0,0
599563,0,0
599612,0,0
599642,0,0
599715,0,0
599773,0,0
599774,1,0
599837,0,1
599903,0,0
599916,0,0
600141,0,0
600180,0,0
600221,0,0
600248,0,0
600250,0,0
600269,0,0
600278,0,0
600281,0,0
600385,0,0
600503,0,0
600564,0,0
600617,0,0
600619,1,0
600651,0,0
600665,0,0
600742,0,0
600841,0,0
600915,0,1
600940,0,0
600971,0,0
601095,0,0
601179,0,0
601218,0,0
601265,0,0
601464,0,0
601521,0,0
601614,1,0
601737,0,0
601766,0,0
601832,0,0
601853,0,0
601924,0,0
602150,0,0
602152,1,0
602157,0,0
602197,1,0
602368,0,0
602385,1,0
602413,1,0
602454,1,0
602517,1,0
602878,0,1
602880,0,0
603216,0,0
603239,0,0
603290,0,0
603298,0,0
603360,0,0
603376,0,0
603463,0,0
603698,1,0
603942,1,0
604055,0,0
604076,0,0
604163,0,0
604210,0,0
604211,0,0
604242,0,0
604265,0,0
604457,0,0
604753,0,0
605014,0,0
605023,0,0
605070,1,0
605130,0,0
605153,0,0
605165,0,0
605168,0,0
605275,0,0
605616,0,0
605708,0,0
605735,0,0
605788,0,0
605856,0,0
605908,0,0
605962,0,0
605979,1,0
606219,0,0
606234,0,0
606253,0,1
606335,0,0
606350,1,0
606405,0,0
606423,0,0
606453,0,0
606639,0,0
606916,0,0
606926,0,0
606996,0,0
607047,1,0
607050,0,0
607127,0,0
607238,0,0
607260,0,0
607319,0,0
607441,0,0
607749,0,0
607834,0,0
607862,0,0
607899,1,0
607972,0,0
608003,0,0
608038,0,0
608211,0,0
608243,0,0
608250,0,0
608280,0,0
608470,0,0
608543,0,0
608682,0,0
608721,0,0
608755,0,1
608759,0,0
608806,0,1
608926,0,0
608986,0,0
609172,0,0
609176,1,0
609476,0,0
609482,0,0
609483,0,0
609534,0,0
609566,0,0
609585,0,0
609693,0,0
609798,1,0
609862,0,0
609867,0,0
610148,0,0
610196,0,0
610217,0,0
610239,0,0
610270,0,0
610391,0,1
610539,0,0
610785,1,0
610918,0,0
611005,0,0
611048,0,0
611107,0,0
611121,0,0
611203,0,0
611445,0,0
611710,0,0
611736,0,0
611748,0,0
611769,0,0
611780,0,0
611859,0,1
612020,0,0
612108,1,0
612287,0,0
612320,0,0
612333,0,0
612350,1,0
612445,1,0
612460,0,0
612508,0,0
612512,0,0
612529,0,0
612564,1,0
612656,0,0
612671,0,0
612686,0,0
613204,0,0
613215,0,0
613222,0,0
613375,1,0
613401,0,0
613417,0,0
613519,1,0
613577,0,0
613583,0,0
613661,1,0
613691,0,0
613739,0,0
613790,0,0
613958,0,0
613961,0,0
613996,0,0
614221,0,0
614362,0,0
614380,0,0
614399,0,0
614426,0,0
614476,0,0
614657,0,0
614733,0,0
614867,0,0
614891,0,0
614945,1,0
614977,0,0
615153,0,0
615167,0,0
615190,0,0
615272,0,0
615307,0,0
615380,0,0
615383,1,0
615419,0,0
615437,0,0
615613,0,0
615666,0,0
616006,0,0
616025,0,0
616087,1,0
616093,1,0
616101,0,0
616255,0,0
616258,0,0
616399,0,0
616407,0,0
616492,0,0
616542,0,0
616564,0,0
616565,0,1
616822,0,0
616979,0,0
617216,0,0
617228,0,0
617289,1,0
617460,1,0
617552,0,0
617818,0,0
617834,0,0
617854,0,0
618008,1,0
618099,0,0
618115,0,0
618127,0,0
618147,0,0
618191,0,0
618202,0,0
618229,0,0
618242,0,0
618250,1,0
618383,0,0
618537,0,0
618595,0,0
618653,0,0
618654,1,0
618678,0,0
618732,0,0
618757,0,0
618989,0,0
619009,0,0
619103,0,0
619156,0,0
619250,0,0
619370,0,0
619379,1,0
619453,0,0
619465,0,0
619584,0,0
619656,0,0
619682,0,0
619720,0,0
619927,0,0
620026,0,0
620057,0,0
620350,0,0
620361,0,0
620387,0,0
620423,0,0
620436,0,1
620450,0,0
620695,0,0
620820,0,0
620887,0,0
620978,0,0
621142,0,0
621147,0,0
621236,0,0
621241,0,0
621326,0,0
621350,0,0
621487,0,0
621538,0,0
621583,0,0
621713,0,0
621743,0,0
621760,0,0
621908,0,0
621956,0,0
622113,0,0
622136,0,0
622210,1,0
622244,0,0
622307,0,0
622312,0,0
622368,1,0
622572,0,0
623022,0,0
623061,0,0
623292,0,0
623305,1,0
623394,0,0
623488,0,0
623591,0,0
623742,0,0
623791,0,0
623925,0,0
623930,0,0
623974,1,0
624080,0,0
624129,0,0
624174,0,0
624198,0,0
624221,0,0
624325,0,0
624473,0,0
624565,1,0
624666,0,0
624726,0,0
624834,0,0
625061,0,0
625101,0,0
625123,0,0
625129,1,0
625294,0,0
625298,0,0
625366,0,0
625388,0,0
625594,0,0
625597,0,0
625633,0,0
625636,0,0
625647,0,0
625682,0,0
625706,0,0
625821,0,0
625845,0,0
625873,0,0
625909,0,0
625970,0,0
626036,0,0
626053,0,0
626076,0,0
626123,1,0
626218,0,0
626297,0,0
626302,0,0
626319,1,0
626363,0,0
626381,0,0
626439,0,0
626557,0,0
626622,1,0
626729,0,0
626734,0,0
626735,0,0
626756,1,1
626804,0,0
626843,0,0
626878,0,0
626889,0,0
626925,0,0
626951,0,0
627053,0,0
627066,0,0
627198,0,0
627241,1,0
627280,1,0
627303,0,0
627313,0,0
627333,0,0
627346,0,0
627388,0,0
627429,0,0
627544,0,0
627617,0,0
627655,0,0
627705,0,0
627710,1,0
627860,0,0
627927,0,0
627983,0,1
628014,0,0
628028,0,0
628094,0,0
628112,1,0
628121,0,0
628166,0,0
628308,0,0
628419,0,0
628451,0,0
628483,0,1
628484,0,0
628488,0,0
628491,0,0
628566,0,0
628614,1,0
628650,0,0
628698,0,0
628759,0,0
628788,0,0
628970,0,0
629008,0,0
629165,0,0
629202,0,0
629312,0,0
629351,0,0
629419,0,0
629544,1,0
629562,0,1
629575,0,0
629663,0,0
629738,0,0
629754,0,0
629886,0,0
629907,0,0
629929,0,0
630026,1,0
630037,0,0
630141,0,0
630158,1,0
630352,0,0
630356,0,0
630358,0,0
630431,0,0
630591,0,0
630644,0,0
630716,0,0
630795,0,0
630909,0,0
630957,0,0
630964,0,0
630983,0,0
631012,0,0
631023,0,0
631078,0,0
631108,0,0
631172,0,0
631287,0,0
631308,0,0
631535,0,0
631666,0,0
631669,0,1
631718,1,0
631731,0,1
631772,0,0
631802,0,0
631897,0,0
631902,0,0
632002,0,0
632096,0,0
632164,1,0
632216,1,0
632381,0,0
632605,0,0
632741,0,0
632774,0,0
632787,0,0
632848,1,0
632857,0,0
632980,1,0
632983,0,0
633040,0,0
633105,0,0
633176,0,0
633346,0,0
633370,0,0
633437,1,0
633523,1,0
633550,1,0
633597,0,0
633677,0,0
633783,0,0
633804,0,0
633918,0,0
634251,0,0
634405,0,0
634488,0,0
634524,0,0
634688,0,0
634818,0,0
634856,0,0
634937,0,0
634977,0,0
635013,0,0
635069,0,0
635079,0,0
635168,0,0
635191,0,0
635199,0,0
635295,0,0
635468,0,0
635491,0,0
635507,0,0
635513,0,0
635779,0,0
635787,0,0
635875,0,0
635954,0,0
636060,0,0
636062,0,0
636072,0,0
636148,0,0
636274,0,0
636321,1,0
636345,0,0
636484,0,0
636867,0,0
637130,1,0
637155,0,0
637242,0,0
637398,0,0
637471,0,0
637745,0,0
637764,0,0
638029,1,0
638364,0,0
638469,0,0
638483,0,0
638514,0,0
638529,0,0
638681,1,0
638699,0,0
638752,1,0
638772,0,0
639020,0,0
639021,0,0
639031,0,0
639154,0,0
639163,0,0
639265,0,0
639312,0,0
639415,0,0
639445,0,1
639461,0,0
639572,0,1
639584,0,0
639700,0,0
639743,0,1
639802,0,0
639844,1,0
639866,0,0
639926,1,0
640088,0,0
640139,1,1
640152,0,0
640166,1,0
640197,0,0
640221,0,0
640308,0,0
640313,0,1
640323,1,1
640404,0,0
640414,0,0
640576,0,0
640672,0,0
640683,0,0
640746,0,0
640986,0,0
641143,0,0
641163,0,0
641230,0,0
641278,0,0
641439,0,0
641487,1,0
641678,0,0
641721,0,0
641802,0,0
641973,0,0
642170,0,0
642182,0,0
642222,0,0
642449,0,0
642466,0,0
642469,0,0
642472,1,0
642489,1,0
642581,0,0
642744,0,0
642956,1,0
643013,0,0
643169,0,0
643195,0,0
643259,0,0
643265,1,0
643278,0,0
643496,0,0
643562,0,1
643799,1,0
643961,0,0
643965,0,0
643987,0,0
644050,0,0
644142,0,0
644160,0,0
644230,0,0
644267,0,0
644638,0,0
644646,0,0
644692,0,0
644710,0,0
644767,0,0
644799,0,1
644802,0,0
644817,0,0
644936,1,0
644938,0,0
645072,0,0
645082,0,1
645094,0,0
645219,1,0
645255,0,0
645282,0,0
645368,0,0
645371,0,0
645426,0,0
645495,0,0
645507,0,0
645564,0,0
645779,0,0
645804,0,0
645870,1,0
645893,0,0
645907,0,0
645975,0,0
646060,0,0
646076,1,0
646111,0,0
646138,0,0
646194,0,0
646199,0,0
646205,1,0
646331,0,0
646471,0,0
646534,0,0
646549,0,0
646579,0,0
646688,0,0
646764,0,0
646926,0,0
646962,0,0
647142,1,0
647259,0,0
647392,0,0
647401,0,0
647551,0,0
647642,0,0
647648,0,0
647655,0,0
647701,0,0
647729,0,0
647763,0,0
647915,0,0
647949,0,1
647986,1,0
647996,0,0
648057,0,0
648150,0,0
648232,0,0
648245,0,0
648367,0,0
648381,0,0
648501,0,0
648511,0,0
648581,0,0
648736,0,0
648740,0,0
648790,0,0
648880,0,0
649040,0,0
649107,0,0
649121,0,0
649138,1,0
649302,0,0
649477,0,0
649785,0,0
649876,0,0
649908,0,0
649985,0,0
649992,0,0
650085,1,0
650218,0,0
650222,0,0
650514,0,0
650611,0,0
650701,0,0
650801,0,0
650832,0,0
650959,0,0
650999,0,0
651001,1,0
651011,0,1
651028,1,0
651340,1,1
651381,0,0
651458,0,0
651498,0,0
651602,0,0
651620,1,1
651673,1,0
651725,1,0
651748,0,0
651875,0,0
652055,0,0
652060,0,0
652067,0,0
652088,1,0
652137,0,0
652203,0,0
652230,0,0
652269,0,0
652377,0,0
652473,0,0
652552,1,0
652636,0,0
652716,0,0
652723,0,0
652851,0,0
652939,0,0
653023,0,0
653062,0,0
653080,0,0
653122,0,0
653197,1,0
653260,0,0
653294,0,0
653341,0,0
653652,0,0
653670,1,0
653764,0,0
653901,0,0
654079,0,0
654147,1,0
654246,0,0
654429,0,0
654565,1,0
654610,0,0
654631,1,0
654659,0,0
654724,1,1
654736,0,0
654882,0,1
654889,0,0
654935,0,0
655228,0,0
655238,0,0
655352,0,0
655442,0,0
655470,1,0
655552,0,0
655623,0,0
655654,1,0
655827,0,0
655938,0,0
655959,0,0
656006,0,0
656125,0,0
656138,0,0
656156,0,0
656275,0,0
656301,0,0
656586,0,0
656646,0,0
656714,0,0
656718,0,0
656874,0,1
657024,0,0
657163,1,0
657213,0,0
657249,0,0
657255,1,0
657482,0,0
657513,0,0
657557,0,0
657571,1,0
657575,1,0
657730,0,0
657809,0,0
657945,0,0
658055,1,0
658123,1,0
658135,0,0
658138,0,0
658267,0,0
658455,1,0
658752,0,0
658762,0,0
658819,0,0
658862,0,0
658906,0,0
659142,0,0
659213,0,0
659242,0,0
659317,0,0
659365,0,0
659483,0,0
659506,0,0
659531,0,0
659557,0,0
659569,0,0
659591,0,0
659642,0,0
659674,0,0
659766,0,0
659769,0,0
660030,0,0
660131,0,0
660229,0,0
660342,0,0
660395,1,0
660421,0,0
660441,1,0
660447,0,0
660487,0,0
660618,0,0
660622,0,0
660726,0,0
660744,0,0
661010,1,0
661125,0,0
661317,0,0
661422,0,0
661451,0,0
661502,0,0
661570,0,0
661624,0,0
661729,0,0
661746,1,0
662074,0,0
662086,0,0
662092,0,0
662215,0,0
662485,0,0
662574,0,0
662598,0,0
662650,0,0
662771,0,0
662791,0,0
662818,0,0
662868,0,0
662977,1,0
662989,0,0
663006,1,0
663121,1,0
663127,0,1
663154,0,0
663156,0,0
663308,0,0
663328,0,0
663334,0,0
663396,0,1
663473,1,0
663541,0,0
663581,0,0
663608,0,0
663655,0,0
663733,0,0
663791,0,0
663802,1,0
663835,0,0
663861,0,0
663873,1,0
663893,1,0
663897,0,0
664130,0,0
664215,0,0
664231,0,0
664437,0,0
664442,0,0
664475,0,0
664477,0,0
664504,0,0
664593,0,0
664628,0,0
664658,0,0
664720,0,0
664739,0,0
664916,0,0
664931,0,0
665059,1,1
665083,0,1
665085,0,0
665104,0,0
665139,0,0
665230,0,0
665395,0,0
665520,0,0
665647,0,0
665839,0,0
665914,0,1
666086,0,0
666110,0,0
666157,0,0
666159,1,0
666260,0,0
666347,0,0
666349,0,0
666420,0,0
666479,0,0
666550,0,0
666701,0,0
666938,0,0
667142,0,0
667186,0,0
667246,0,0
667247,0,0
667250,0,0
667257,0,0
667269,0,0
667348,0,0
667453,0,0
667460,0,0
667477,0,0
667558,0,0
667639,0,0
667758,0,0
667800,0,0
667891,0,0
667935,0,0
667945,0,0
668001,0,0
668030,0,0
668255,0,0
668449,0,0
668483,1,0
668496,0,1
668516,0,0
668544,0,0
668623,0,0
668671,0,0
668861,1,0
668876,0,0
668916,0,0
668984,0,0
669024,0,0
669174,0,0
669181,0,0
669210,0,0
669235,0,0
669386,0,0
669621,1,0
669641,0,0
669669,0,0
669763,0,0
669884,0,0
669891,0,0
669893,0,0
669903,0,0
669905,0,0
669990,0,0
670048,0,0
670235,0,0
670288,0,0
670298,0,0
670436,0,0
670693,0,0
670864,0,0
671009,0,0
671028,0,0
671049,0,0
671146,0,0
671244,0,0
671258,0,0
671283,0,0
671450,0,0
671494,1,0
671609,0,0
671679,0,0
671792,0,0
671831,0,0
671862,0,0
671945,0,0
672025,0,0
672030,0,0
672031,0,0
672225,0,0
672259,0,0
672272,0,0
672277,0,0
672466,0,0
672563,0,0
672721,0,0
672806,0,0
672846,0,0
672852,1,1
672856,1,0
672859,0,0
672898,0,0
672979,0,0
673002,0,0
673185,0,0
673188,0,0
673196,0,0
673222,0,0
673227,0,0
673314,0,0
673381,0,0
673396,0,0
673464,0,0
673512,0,0
673563,0,0
673582,0,0
673632,0,0
673638,0,0
673701,0,0
673761,0,0
673782,0,0
673784,0,0
673786,0,0
673929,1,0
674049,0,0
674066,0,0
674120,0,0
674207,0,0
674247,0,0
674395,0,0
674457,0,0
674592,1,0
674682,0,0
674748,0,0
674768,0,0
674771,0,0
674812,0,0
674906,0,0
675083,0,0
675189,0,1
675337,0,0
675452,0,0
675500,0,0
675517,1,0
675584,0,0
675630,0,0
675655,0,0
675675,0,0
675936,0,0
676004,0,0
676090,0,0
676132,0,0
676142,0,0
676249,1,0
676275,0,0
676346,0,0
676353,0,0
676355,0,0
676442,0,0
676461,0,0
676600,0,1
676718,0,0
676882,0,0
676988,0,0
677034,0,0
677037,0,0
677038,0,0
677152,0,0
677209,0,0
677224,0,0
677338,0,0
677349,0,0
677355,0,0
677409,0,0
677483,0,0
677567,0,0
677638,0,0
677783,0,0
677836,0,0
677852,0,0
677892,0,0
678162,1,0
678178,0,0
678386,0,0
678623,0,0
678690,0,0
678760,0,0
678934,0,0
678948,0,0
678970,0,0
679020,0,0
679024,0,0
679073,0,1
679175,0,0
679220,0,0
679325,0,0
679374,0,0
679441,0,0
679474,0,0
679494,0,0
679498,0,0
679570,0,0
679770,0,0
679817,0,0
679831,1,0
679894,0,0
679903,0,0
679912,0,0
679981,0,0
680050,1,0
680054,0,0
680109,0,0
680195,0,0
680257,0,0
680262,0,0
680324,0,0
680347,1,1
680454,0,0
680570,0,0
680572,0,0
680600,1,0
680617,1,0
680623,0,0
680695,0,0
680930,0,0
680991,0,0
681037,1,0
681181,0,0
681314,0,0
681530,0,0
681680,0,0
681722,0,0
681790,0,0
681908,1,0
681945,0,0
681989,0,0
682145,0,0
682173,0,0
682293,0,0
682297,0,0
682432,1,0
682455,0,0
682459,0,0
682483,0,0
682509,0,0
682531,0,0
682595,0,0
682648,0,0
682714,0,0
682939,0,0
683132,0,0
683139,0,0
683243,0,0
683474,0,0
683489,0,0
683601,0,0
683628,1,0
683915,0,0
683921,0,0
684007,0,0
684047,0,0
684106,0,0
684150,0,0
684190,0,0
684221,0,0
684238,1,0
684247,0,0
684289,1,0
684467,0,0
684508,1,0
684649,0,0
684662,0,0
684745,0,0
684838,0,0
685237,0,0
685323,0,0
685327,0,0
685365,0,0
685467,0,0
685572,0,0
685583,0,0
685594,0,0
685707,0,0
685780,0,0
685877,1,0
686009,0,0
686045,0,0
686062,0,0
686128,0,0
686173,0,0
686380,1,0
686445,0,0
686514,0,0
686555,1,0
686759,0,0
686873,1,0
686906,0,0
686964,0,0
687031,0,0
687099,0,0
687103,1,0
687265,0,0
687315,0,0
687533,0,0
687585,0,0
687675,0,0
687680,0,0
687710,1,0
687745,0,0
687811,1,0
687902,0,0
687976,0,0
687986,0,0
688023,0,1
688223,0,0
688230,0,0
688595,0,1
688608,1,0
688728,0,0
688763,0,0
688765,0,0
688848,0,0
688969,0,0
689152,0,0
689247,0,0
689427,0,0
689681,0,0
689728,0,0
689750,1,0
689787,0,0
689817,0,0
689831,0,0
689914,0,0
690204,0,0
690225,0,0
690266,0,0
690299,0,0
690467,0,0
690530,0,0
690536,0,0
690586,0,0
690662,1,0
690784,0,0
691025,0,0
691079,0,0
691100,0,0
691104,1,0
691154,0,0
691292,0,0
691293,0,1
691330,0,0
691376,0,0
691382,0,0
691518,0,0
691557,0,0
691613,0,0
691651,1,0
691841,0,0
691857,0,0
691892,0,0
691910,0,0
692050,0,0
692169,0,0
692185,0,0
692380,0,0
692558,0,0
692569,0,0
692593,0,0
692695,0,0
692825,0,0
693020,0,0
693102,0,0
693197,0,0
693499,0,0
693511,0,0
693661,1,0
693688,0,0
693758,0,1
693834,0,0
693906,0,0
694010,0,0
694071,0,1
694168,0,0
694249,0,0
694265,0,0
694299,1,0
694389,0,0
694433,0,0
694445,1,0
694465,0,1
694536,0,0
694557,0,1
694622,0,0
694628,0,1
694690,0,0
694703,0,0
694875,0,0
694878,1,0
695001,0,0
695234,0,0
695275,1,0
695317,1,0
695516,0,0
695568,1,0
695574,0,0
695580,0,0
695757,0,0
696072,0,0
696109,0,0
696354,0,0
696475,0,0
696478,0,0
696500,0,0
696505,0,0
696538,0,0
696574,0,0
696583,0,0
696754,0,0
696761,0,0
696813,0,1
696832,0,1
696857,0,0
696876,0,0
696933,0,0
696985,1,0
697055,0,0
697065,0,0
697110,0,0
697128,1,0
697169,0,0
697191,0,0
697199,1,0
697202,0,0
697341,0,0
697380,0,1
697395,0,1
697411,0,0
697428,0,0
697538,0,0
697615,0,1
697634,0,0
697685,0,0
697754,0,0
697767,0,0
697826,1,0
697953,0,0
698094,0,1
698269,0,0
698299,1,0
698308,0,0
698331,0,0
698660,0,0
698808,0,0
698843,0,0
698906,0,0
698971,0,0
699087,0,0
699109,0,0
699173,0,0
699200,0,0
699204,1,0
699226,0,0
699251,1,1
699252,0,1
699289,0,0
699310,0,0
699370,0,0
699705,0,0
699815,0,0
699819,0,0
699870,1,0
699934,0,0
700129,0,0
700460,0,0
700577,0,0
700635,0,0
700636,0,0
700729,0,0
700784,0,0
701127,0,0
701389,0,0
701396,0,0
701465,0,0
701493,0,0
701584,0,0
701615,0,0
701647,0,0
701713,0,0
701767,0,0
701940,0,0
702085,1,0
702187,0,0
702468,0,0
702612,0,0
702666,0,0
702706,0,0
702763,0,1
702817,0,0
702946,0,0
703017,0,0
703073,0,0
703088,0,0
703252,0,0
703312,0,0
703326,0,0
703335,0,0
703413,0,0
703586,1,1
703718,0,0
703827,0,0
703912,0,0
703979,0,0
703998,0,0
704155,0,0
704204,0,0
704240,1,0
704318,0,0
704341,0,0
704351,0,0
704426,0,0
704451,0,0
704510,0,0
704702,0,0
704714,0,0
704797,0,0
704948,0,0
704966,0,0
705069,0,0
705107,1,0
705118,0,0
705260,0,0
705281,0,0
705285,0,0
705502,0,0
705670,0,0
705717,1,0
705754,0,0
705796,0,0
705853,0,0
705855,0,0
705903,0,0
705925,0,0
706111,0,0
706257,0,0
706328,0,0
706423,1,0
706425,0,0
706459,0,0
706478,0,0
706590,0,1
706668,0,0
706748,0,0
706793,1,0
707037,0,0
707137,0,0
707189,0,0
707333,0,0
707439,0,0
707471,0,0
707517,0,0
707864,0,0
707947,0,0
708050,0,1
708275,0,0
708416,0,0
708462,0,0
708968,1,0
709080,0,0
709176,0,0
709205,0,0
709235,0,0
709291,0,0
709292,0,0
709331,0,0
709366,0,0
709454,0,0
709470,0,0
709475,1,0
709609,0,0
709687,0,0
709693,0,0
709710,0,0
709737,0,0
709779,0,0
709822,1,0
709972,0,0
710013,0,0
710054,0,0
710242,0,0
710247,0,0
710407,1,0
710753,0,0
711112,0,0
711114,0,0
711315,0,0
711339,0,0
711451,0,0
711561,0,0
711639,0,0
711742,0,0
711829,0,1
712018,0,0
712106,1,0
712137,0,0
712253,1,0
712258,0,0
712305,0,0
712346,0,0
712469,0,0
712472,0,0
712564,0,0
712569,0,0
712742,0,0
712915,0,0
712960,0,0
713025,0,0
713077,0,0
713305,0,0
713309,0,1
713311,0,0
713318,0,0
713323,0,0
713325,0,0
713388,0,0
713390,0,0
713391,0,0
713456,0,0
713514,0,0
713515,0,0
713643,1,0
713667,1,0
713815,0,0
713820,0,0
713852,1,0
713962,0,0
714012,0,0
714080,0,0
714214,0,0
714216,1,0
714288,0,0
714327,0,0
714455,0,0
714467,0,0
714495,0,0
714538,0,0
714540,0,0
714584,0,0
714609,0,0
714694,1,0
714700,0,0
714702,0,0
714868,0,0
714869,1,0
714931,1,0
715046,0,0
715083,0,0
715144,0,1
715155,0,0
715160,0,0
715314,0,0
715317,0,0
715394,0,0
715452,0,0
715523,0,0
715581,0,0
715721,0,0
715891,0,0
715915,0,0
715945,1,0
716073,1,0
716188,0,0
716271,0,0
716373,0,0
716381,0,0
716436,0,0
716507,0,0
716556,0,0
716663,0,0
716692,0,0
716709,0,0
716733,0,0
716767,0,0
716775,0,0
716889,0,0
716900,0,0
716915,1,0
717043,0,0
717055,0,0
717073,0,1
717121,0,0
717164,0,0
717185,1,0
717543,0,0
717562,0,0
717798,0,0
717999,0,0
718084,0,0
718087,0,0
718139,0,0
718338,0,0
718723,0,0
718790,0,0
718865,0,1
718936,0,0
718971,0,0
719113,0,0
719121,0,0
719128,0,0
719146,0,0
719288,0,0
719455,0,0
719504,0,0
719534,0,0
719660,0,0
719687,0,0
719784,0,0
719996,0,0
720120,0,0
720169,0,0
720349,0,0
720391,1,0
720621,0,0
720736,0,1
720747,1,1
720752,0,0
720769,0,0
720794,0,0
720814,0,0
720815,0,0
720841,0,0
720846,0,0
720859,0,0
720866,0,0
720914,0,0
721013,0,0
721085,0,0
721200,0,0
721226,0,0
721232,0,0
721307,0,0
721323,0,0
721346,1,0
721450,0,0
721455,0,0
721466,0,0
721483,0,0
721536,0,0
721560,0,0
721580,0,0
721693,0,0
721716,0,0
721791,1,0
721832,1,0
721839,0,0
721863,0,0
721878,0,0
722113,0,0
722130,0,0
722153,0,0
722268,0,0
722397,0,0
722453,0,0
722504,0,0
722711,0,0
722754,1,0
722856,0,0
722926,0,0
723138,0,0
723215,0,0
723279,0,0
723366,0,0
723398,0,0
723399,0,0
723472,1,0
723566,0,0
723653,0,0
723778,0,0
723837,0,0
723907,1,0
723929,0,0
723938,0,0
724239,1,0
724293,0,0
724321,0,0
724398,0,0
724506,0,0
724608,0,0
724615,1,1
724661,0,0
724778,0,0
724800,0,0
724851,0,0
725001,0,0
725187,0,0
725340,0,0
725581,0,0
725752,0,0
725815,0,0
725835,0,0
726029,0,0
726105,0,0
726324,0,0
726345,0,0
726533,1,0
726648,0,0
726705,0,0
726720,0,0
726787,0,0
726886,0,0
726935,0,0
726966,0,0
727026,0,0
727032,1,0
727072,0,1
727342,1,0
727347,0,0
727536,1,0
727570,0,0
727587,0,0
727615,0,0
727628,0,0
727792,0,0
727801,0,1
727808,0,0
727940,0,0
728019,0,0
728050,0,0
728109,0,0
728179,0,0
728271,0,0
728295,0,0
728704,1,0
